ImageId,EncodedPixels
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,596 11 656 6 1115 11 1168 13 1634 14 1684 16 2154 14 2203 15 2674 14 2722 14 3193 15 3241 13 3712 16 3761 11 4230 17 4282 10 4747 20 4802 10 4818 5 5265 21 5321 22 5783 23 5841 22 6302 23 6362 20 6820 25 6882 19 7339 26 7401 19 7857 33 7922 17 8376 34 8443 15 8895 35 8963 14 9414 35 9483 13 9933 16 9954 14 10003 12 10452 15 10474 13 10523 11 10971 15 10995 11 11042 11 11490 15 11514 12 11561 11 12009 14 12034 26 12079 13 12529 13 12554 35 12597 14 13049 11 13074 56 13569 9 13593 58 14091 2 14113 58 14633 58 15153 58 15673 58 16193 57 16712 58 17232 57 17751 58 18271 58 18791 58 19310 59 19830 58 20350 57 20870 57 21390 56 21910 55 22430 54 22950 54 23470 53 23991 52 24511 51 25031 51 25551 51 26071 51 26591 50 27111 50 27630 51 28150 51 28670 51 29189 53 29709 53 30229 52 30748 53 31268 52 31788 52 32308 52 32828 52 33349 50 33869 50 34389 50 34908 51 35428 51 35947 52 36467 51 36986 52 37507 51 38026 51 38546 51 39066 51 39587 51 40108 50 40628 50 41148 50 41668 50 42188 49 42708 48 43228 48 43748 47 44267 47 44787 47 45306 47 45826 47 46345 48 46865 47 47384 48 47904 48 48423 49 48943 48 49462 49 49983 47 50489 7 50503 47 51006 11 51023 46 51524 65 52042 67 52560 69 53079 70 53598 71 54117 71 54636 72 55155 73 55674 74 56194 20 56217 51 56714 18 56737 51 57235 15 57257 51 57755 12 57777 51 58297 52 58816 59 59335 61 59855 61 60374 61 60894 61 61413 61 61932 62 62452 61 62972 61 63491 61 64011 60 64530 60 65050 59 65570 58 66090 57 66610 56 67130 55 67650 54 68171 52 68692 50 69212 49 69731 50 70251 49 70770 49 71290 49 71810 49 72331 48 72851 49 73370 49 73889 50 74409 50 74928 51 75448 50 75967 51 76486 51 77006 50 77525 50 78044 50 78564 50 79083 50 79602 50 80122 50 80641 50 81160 50 81679 50 82199 50 82718 50 83238 50 83757 50 84277 50 84797 50 85316 50 85836 50 86355 51 86875 50 87394 51 87914 51 88433 52 88953 51 89472 52 89992 52 90512 51 91031 52 91551 52 92071 51 92590 52 93110 51 93629 52 94149 52 94668 53 95187 53 95706 53 96226 53 96745 53 97264 53 97783 54 98302 54 98821 55 99341 54 99860 55 100380 54 100899 55 101418 55 101938 55 102457 55 102976 56 103496 56 104015 56 104535 56 105054 56 105574 56 106094 56 106613 56 107132 57 107652 57 108171 57 108691 57 109211 56 109731 56 110250 57 110770 56 111290 55 111809 56 112329 55 112849 55 113368 55 113887 55 114406 55 114926 55 115446 54 115966 19 115988 32 116486 17 116509 30 117005 16 117029 30 117525 14 117550 7 117564 14 118045 13 118069 6 118085 13 118565 12 118589 4 118605 13 119085 11 119126 12 119604 11 119646 12 120124 9 120166 12 120644 8 120685 13 121163 8 121204 14 121683 8 121724 14 122202 8 122224 3 122243 15 122722 8 122742 15 122761 17 123241 9 123261 37 123760 11 123780 17 123800 17 124279 12 124300 14 124320 16 124800 10 124821 11 124841 14 125320 10 125343 4 125361 13 125840 9 125881 12 126359 10 126401 12 126879 10 126920 12 127398 10 127439 12 127917 10 127959 11 128436 9 128478 11 128956 7 128998 10 129518 10 130038 9 130557 9
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,108036 9 108553 14 109072 15 109590 16 110108 18 110627 18 111146 18 111665 19 112184 19 112703 19 113222 19 113741 19 114261 18 114780 17 115300 16 115820 15 116340 13 116357 11 116861 28 117390 19 117909 20 118428 22 118947 25 119465 27 119984 28 120502 29 121021 30 121540 30 122058 32 122577 32 123095 33 123614 33 124133 33 124652 33 125171 34 125690 34 126209 34 126728 34 127248 33 127769 5 127778 21 128298 20 128817 20 129336 20 129856 19 130375 18 130896 13
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,40600 7 41117 10 41635 12 42153 14 42672 15 43190 16 43709 16 44227 17 44746 18 45265 18 45783 19 46302 19 46820 20 47339 20 47858 20 48377 20 48896 20 49414 21 49933 20 50452 20 50971 20 51489 20 52008 20 52527 19 53046 18 53565 17 54084 16 54603 15 55122 13 55642 11 56162 8 56684 1
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,81614 5 82131 8 82649 10 83167 11 83685 12 84201 16 84714 22 85231 24 85749 24 86267 25 86785 26 87304 25 87823 25 88341 26 88860 26 89379 25 89898 25 90417 24 90937 21 91456 20 91976 18 92495 17 93015 15 93535 13 94056 8
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,66041 9 66551 20 67068 23 67586 25 68105 27 68624 27 69142 29 69661 30 70180 30 70699 30 71219 29 71738 29 72257 29 72776 28 73296 26 73815 25 74335 23 74855 21 75375 19 75895 17 76416 14 76937 9
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,93566 10 94082 14 94600 16 95118 18 95636 19 96155 19 96673 20 97192 20 97711 20 98230 20 98749 19 99268 18 99787 18 100307 16 100827 14 101347 12 101868 8 102390 1
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,74888 7 75405 10 75923 12 76442 12 76961 12 77480 12 77998 13 78517 13 79036 14 79555 14 80074 14 80594 13 81113 14 81632 14 82151 14 82670 14 83189 14 83708 14 84228 13 84747 13 85266 13 85786 11 86305 11 86824 11 87344 9 87865 6
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,108625 7 109141 15 109659 18 110177 20 110696 22 111215 22 111734 22 112253 22 112772 22 113292 21 113811 21 114331 20 114852 18 115372 16 115894 11
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,92554 3 93070 9 93589 10 94107 12 94625 14 95144 15 95173 2 95663 16 95690 7 96182 16 96208 9 96701 16 96727 9 97220 16 97245 10 97739 16 97764 11 98258 17 98283 11 98777 17 98802 11 99296 17 99321 11 99815 17 99840 11 100334 18 100359 11 100853 18 100878 11 101372 19 101397 12 101891 19 101916 12 102410 20 102434 13 102930 20 102951 16 103449 37 103968 37 104488 36 105007 36 105527 34 106046 34 106566 15 106582 16 107086 12 107101 15 107606 8 107621 13 108140 12 108660 10 109181 6
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,2258 6 2775 9 3292 12 3810 14 4328 16 4847 16 5365 17 5884 17 6402 18 6920 18 7438 19 7956 20 8475 19 8993 19 9511 19 10030 18 10549 18 11067 17 11586 17 12105 16 12624 15 13143 15 13662 13 14182 12 14702 9 15223 7 15743 4
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,80102 2 80621 3 81139 6 81659 5 82178 6 82698 5 83217 5 83737 3
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,26655 5 27171 14 27690 15 28209 16 28729 17 29249 16 29768 16 30288 15 30808 14 31328 13 31847 13 32367 12 32887 10 33406 10 33926 8 34446 7 34967 3
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,119069 7 119586 10 120093 6 120104 12 120609 27 121126 30 121643 32 122160 35 122678 36 123196 38 123714 39 124232 40 124751 41 125269 43 125788 43 126307 43 126825 29 126856 13 127344 29 127377 10 127863 28 127898 7 128382 27 128419 4 128901 27 129421 26 129941 24 130461 22 130985 10
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,36554 5 37070 12 37587 17 38105 20 38622 23 39140 25 39658 26 40176 27 40694 28 41213 28 41732 28 42251 28 42770 28 43289 27 43808 26 44328 24 44848 22 45368 19 45889 15 46411 10
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,14778 4 15294 11 15812 15 16330 18 16848 21 17367 23 17886 25 18405 26 18924 28 19443 29 19962 29 20481 30 21001 30 21520 30 22040 29 22560 29 23079 29 23599 28 24119 27 24640 25 25160 23 25681 21 26202 18 26723 15 27245 10
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,256 25 774 28 1293 28 1813 26 2333 24 2855 21 3376 18 3898 15 4418 15 4937 15 5456 15 5975 16 6494 16 7013 16 7531 17 8050 17 8569 16 9088 16 9608 15 9634 1 10127 15 10147 13 10646 15 10662 20 11165 37 11685 12 11698 24 12205 9 12218 23 12725 6 12738 23 13257 23 13776 24 14295 24 14814 24 15333 24 15851 25 16370 25 16889 25 17408 24 17927 24 18445 25 18963 25 19482 25 20001 24 20520 24 21039 23 21559 21 22078 21 22598 19 23117 17 23637 14 24158 10
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,52186 9 52700 17 53217 21 53734 24 54251 28 54770 28 55287 31 55806 32 56324 33 56842 34 57361 34 57880 34 58398 35 58917 35 59436 35 59955 35 60474 35 60993 34 61512 33 62031 33 62550 32 63069 31 63588 30 64108 28 64627 27 65146 26 65666 23 66186 21 66707 16 67228 11
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,93720 7 94234 15 94750 19 95267 22 95783 26 96299 29 96816 31 97334 32 97852 33 98371 33 98889 34 99408 34 99927 33 100446 32 100965 31 101485 29 102005 27 102524 25 103045 19 103567 9
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,110323 2 110840 8 111358 11 111876 13 112395 15 112914 16 113433 17 113952 17 114471 18 114991 17 115510 16 116029 16 116549 15 117069 13 117589 11 118110 8 118631 5
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,310 17 828 20 1346 22 1865 23 2384 24 2903 24 3422 25 3942 25 4461 25 4980 26 5500 25 6020 24 6539 25 7059 24 7578 24 8098 23 8618 22 9138 21 9657 21 10177 19 10697 18 11217 16 11737 15 12258 11 12779 8
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,122279 5 122797 8 123315 10 123834 11 124352 13 124871 14 125390 14 125908 15 126426 16 126945 16 127463 18 127982 17 128501 17 129021 16 129540 16 130060 15 130582 11
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,67295 5 67812 9 68329 12 68847 13 69365 14 69883 15 70401 16 70919 17 71437 18 71955 19 72474 18 72993 17 73511 18 74030 18 74548 18 75066 19 75585 18 76103 19 76621 19 77139 20 77658 19 78176 19 78695 19 79213 19 79732 17 80252 15 80771 14 81291 12 81810 11 82331 7
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,42382 11 42899 17 43416 22 43934 24 44452 26 44971 27 45489 28 46008 28 46526 30 47045 30 47564 30 48083 30 48602 30 49121 30 49640 30 50160 29 50679 29 51199 27 51719 26 52239 23 52759 21 53280 17 53802 10
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,82352 3 82869 8 83388 9 83907 10 84425 12 84944 13 85463 16 85981 18 86500 19 87019 19 87537 20 88056 19 88575 19 89093 20 89612 19 90131 19 90650 18 91169 18 91688 17 92207 17 92726 16 93245 16 93764 15 94283 14 94802 14 95321 14 95841 12 96361 10 96881 6
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,357 17 875 19 1394 19 1912 19 2431 19 2950 19 3469 18 3988 18 4507 17 5026 17 5545 16 6064 15 6584 13 7103 12 7623 10 8146 3
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,83420 5 83937 9 84456 10 84974 12 85492 14 86011 14 86530 15 87049 16 87568 16 88087 17 88606 17 89125 17 89644 18 90162 19 90680 20 91198 20 91716 21 92235 20 92754 18 93273 16 93791 15 94310 14 94827 16 95340 22 95856 24 96373 26 96892 25 97411 24 97929 25 98448 24 98967 24 99485 25 100004 26 100523 26 101042 26 101561 26 102080 27 102599 27 103118 28 103637 28 104156 28 104676 28 105195 28 105715 27 106234 27 106753 27 107273 26 107793 24 108312 24 108832 23 109352 21 109873 18 110393 16 110915 10
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,11798 8 12316 10 12834 12 13352 13 13871 14 14390 14 14908 16 15427 16 15946 16 16465 16 16984 16 17503 16 18021 17 18540 17 19059 17 19578 17 20096 18 20615 18 21134 18 21653 18 22172 18 22691 17 23209 18 23728 17 24247 17 24766 17 25285 16 25804 15 26323 15 26842 14 27362 12 27881 12 28401 9 28922 5
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,117688 9 118205 13 118723 16 119241 18 119758 21 120277 22 120795 23 121313 24 121831 26 122349 27 122868 27 123386 28 123905 28 124423 30 124942 29 125460 30 125979 30 126497 31 127016 30 127535 30 128053 30 128572 30 129090 31 129609 30 130128 30 130647 29 131168 23
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,64747 11 65264 17 65782 20 66301 21 66819 23 67338 24 67857 24 68376 25 68895 26 69414 26 69933 26 70453 25 70972 25 71491 25 72011 25 72530 25 73050 23 73570 22 74090 21 74610 20 75130 19 75650 17 76171 14 76692 11 77214 5
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,46093 1 46608 8 47125 12 47644 13 48162 14 48680 16 49199 16 49717 18 50236 18 50754 19 51273 19 51791 20 52310 20 52829 20 53348 20 53866 21 54385 21 54904 21 55423 21 55942 21 56461 21 56980 20 57499 20 58018 20 58537 19 59057 18 59576 17 60095 17 60614 16 61134 14 61654 11 62174 9 62697 1
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,116184 6 116700 11 117217 15 117733 18 118250 20 118767 22 119284 24 119802 25 120320 26 120838 27 121356 28 121874 29 122393 28 122911 29 123430 28 123948 29 124466 30 124985 29 125504 28 126023 28 126542 27 127061 26 127580 24 128100 22 128619 21 129139 19 129658 18 130179 15 130701 9
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,437 14 951 34 1470 35 1990 36 2519 26 3041 23 3561 22 4080 23 4600 22 5120 21 5639 21 6158 20 6678 19 7198 17 7719 14 8241 8
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,58584 15 59101 19 59618 23 60136 25 60654 27 61173 28 61691 29 62210 30 62728 32 63247 33 63766 34 64285 34 64805 34 65324 34 65843 35 66361 37 66879 38 67396 41 67914 42 68432 43 68950 44 69468 45 69987 19 70007 25 70506 18 70527 24 71024 19 71047 22 71543 18 71566 22 72062 17 72085 21 72582 15 72605 20 73101 14 73124 19 73620 13 73644 18 74140 11 74163 18 74661 7 74682 16 75201 15 75720 13 76241 8
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,12906 3 13423 6 13941 8 14459 11 14977 12 15496 12 16015 13 16534 15 16552 6 17053 26 17572 28 18091 28 18610 29 19129 29 19648 30 20168 29 20687 29 21207 28 21726 27 22246 27 22766 26 23285 26 23805 27 24325 26 24844 26 25363 26 25882 26 26401 26 26920 26 27439 26 27959 25 28479 24 28999 23 29519 23 30038 24 30558 23 31076 24 31595 24 32114 24 32633 24 33151 24 33671 23 34190 22 34709 21 35229 19 35749 16 36270 9
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,86123 11 86640 16 87157 18 87674 21 88191 24 88709 25 89226 27 89745 27 90263 28 90782 28 91300 29 91819 29 92338 28 92856 29 93375 28 93894 28 94413 27 94932 27 95451 26 95970 25 96489 24 97008 23 97528 20 98048 18 98568 14 99089 9
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,105849 2 106362 11 106878 16 107396 18 107914 20 108432 23 108950 25 109468 27 109986 28 110505 29 111024 29 111542 30 112061 30 112579 31 113098 31 113617 31 114136 31 114655 30 115174 30 115693 29 116213 28 116732 28 117251 27 117771 25 118290 24 118810 21 119330 19 119850 16 120370 13 120892 7
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,33208 8 33724 12 34242 13 34760 14 35278 15 35796 16 36315 16 36833 17 37352 17 37870 18 38389 18 38908 18 39427 18 39946 18 40465 18 40984 18 41503 18 42023 17 42543 16 43062 16 43582 15 44102 14 44623 12 45143 11 45665 7
336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,60196 4 60711 13 61229 14 61747 15 62266 15 62784 16 63303 16 63822 16 64341 16 64860 16 65379 16 65898 16 66418 15 66937 15 67457 14 67977 13 68497 12 69018 10 69539 8
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,11532 8 11787 10 12042 11 12298 12 12553 13 12809 14 13065 14 13321 14 13577 14 13833 13 14090 12 14346 11 14603 9 14860 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,5392 8 5647 10 5902 11 6157 13 6413 13 6668 15 6924 15 7180 15 7436 15 7692 15 7948 14 8204 14 8461 12 8718 9
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,40982 2 41237 6 41492 8 41743 14 41998 16 42254 16 42509 18 42765 18 43021 18 43277 17 43533 17 43790 16 44046 16 44302 15 44559 5 44567 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,17947 4 18196 12 18452 13 18708 13 18965 13 19221 13 19477 13 19733 13 19989 13 20245 12 20501 12 20758 10 21016 7
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,31272 2 31515 9 31526 6 31769 20 32024 22 32279 23 32534 24 32790 25 33045 26 33301 26 33557 27 33813 27 34069 17 34087 9 34326 15 34344 8 34583 14 34601 7 34840 12 34857 7 35099 8 35114 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,12073 1 12327 5 12582 6 12837 7 13092 9 13348 9 13603 10 13859 10 14115 10 14370 11 14626 11 14882 11 15138 11 15395 10 15651 10 15908 9 16165 7 16421 7
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,62534 4 62788 8 63043 10 63298 11 63554 12 63810 12 64066 12 64322 12 64578 12 64834 12 65090 11 65347 8
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,8021 7 8267 6 8276 9 8522 19 8777 20 9033 21 9288 22 9544 23 9799 23 10056 21 10312 18 10568 16 10824 15 11081 15 11337 15 11592 16 11849 15 12105 15 12361 15 12618 14 12875 12 13133 8
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,18519 5 18772 11 19026 14 19282 15 19537 16 19792 18 20048 18 20304 19 20560 19 20816 19 21073 18 21329 17 21586 16 21843 15 22100 12 22360 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,11633 3 11887 6 12141 9 12396 10 12652 10 12908 10 13164 11 13420 11 13677 10 13933 10 14190 8 14450 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,12411 6 12666 9 12922 11 13178 12 13434 13 13690 13 13946 13 14203 12 14460 11 14717 10 14974 9 15233 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,134 11 390 12 646 11 904 10 1165 6 1421 7 1676 9 1931 11 2186 13 2441 14 2697 14 2953 14 3210 13 3467 11 3730 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,20112 6 20366 10 20622 10 20877 12 21133 12 21389 12 21645 12 21902 11 22158 11 22415 10 22671 10 22927 10 23182 10 23436 10 23691 8 23947 9 24204 8 24460 8 24717 6 24974 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,16012 2
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,9372 7 9627 10 9882 12 10137 13 10392 15 10647 16 10902 17 11157 18 11413 18 11668 18 11924 18 12180 17 12437 15 12693 14 12950 13 13206 12 13463 9 13721 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,17568 4 17823 7 18079 8 18335 8 18591 8 18847 8 19103 7 19359 7 19617 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,23714 5 23969 7 24224 9 24480 9 24736 9 24992 9 25248 9 25504 9 25761 8 26018 6 26276 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,166 9 421 11 677 11 932 12 1188 13 1443 14 1699 14 1955 14 2211 14 2468 13 2725 11 2985 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,13226 4 13480 6 13735 8 13989 10 14245 10 14501 10 14757 10 15013 9 15269 9 15525 8 15782 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,5567 3 5822 5 6078 5 6334 5 6591 3 6846 3 7101 4 7354 8 7608 10 7863 11 8118 12 8374 13 8630 13 8885 14 9141 14 9398 13 9654 12 9910 12 10167 10 10423 9 10680 7 10938 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,218 3 474 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,6137 3 6392 5 6647 7 6897 3 6902 9 7152 15 7407 16 7663 16 7918 17 8174 17 8430 17 8686 17 8942 17 9198 17 9454 17 9711 15 9967 15 10224 13 10480 12 10736 11 10993 8 11251 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,20215 1 20470 4 20479 2 20725 6 20734 3 20981 6 20989 4 21237 12 21493 12 21749 12 22005 12 22261 12 22517 12 22774 11 23030 11 23287 10 23544 9 23801 8 24059 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,1789 3 2041 8 2296 9 2551 10 2807 10 3063 10 3319 10 3575 10 3832 9 4089 8 4346 7
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,214538 5 215048 9 215556 14 216066 17 216578 18 217089 20 217601 20 218113 21 218625 21 219137 21 219649 22 220161 22 220673 22 221185 21 221697 21 222210 19 222722 19 223234 19 223746 19 224258 19 224770 19 225282 19 225794 20 226306 20 226818 19 227330 19 227842 19 228354 18 228866 18 229378 17 229890 17 230401 17 230914 15 231426 15 231938 14 232450 13 232962 12 233474 10 233986 8 234498 7
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,257047 7 257557 15 258067 27 258576 32 259087 34 259598 35 260109 37 260620 39 261131 40 261643 41 262155 41 262666 42 263178 42 263690 43 264202 43 264714 43 265226 43 265738 44 266248 46 266757 50 267267 52 267778 53 268290 54 268802 54 269314 54 269825 55 270337 55 270849 55 271361 55 271873 55 272385 55 272897 55 273409 54 273921 54 274433 54 274945 54 275457 54 275969 53 276481 53 276993 53 277506 51 278018 51 278530 51 279042 51 279554 50 280066 50 280579 48 281091 47 281604 45 282117 43 282630 41 283143 38 283655 37 284168 35 284680 34 285193 31 285706 29 286219 27 286735 20 287251 14
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,179212 6 179722 12 180233 16 180745 18 181256 21 181768 23 182279 31 182791 34 183302 36 183814 37 184325 39 184837 40 185348 42 185859 43 186370 44 186882 44 187394 45 187906 45 188418 45 188930 44 189442 44 189954 44 190466 43 190978 43 191490 42 192002 42 192514 41 193026 40 193539 13 193566 10 194052 6
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,335363 3 335874 5 336386 6 336898 7 337410 8 337922 8 338434 9 338946 9 339458 9 339970 9 340482 9 340995 8 341507 7 342020 5 342535 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,157224 5 157735 8 158246 12 158757 15 159268 18 159779 20 160290 23 160800 26 160868 12 161310 29 161377 14 161820 33 161887 15 162330 36 162398 15 162841 40 162909 22 162933 21 163351 48 163421 47 163862 55 163932 51 164374 57 164444 52 164885 60 164956 53 165397 61 165467 55 165908 63 165979 56 166420 64 166491 56 166932 66 167002 58 167444 67 167513 59 167956 129 168468 129 168980 129 169492 130 170004 130 170516 130 171028 130 171539 131 172052 130 172564 130 173076 129 173589 82 173678 38 174101 81 174195 31 174614 80 174710 27 175127 78 175235 9 175641 76 176155 74 176671 69 177197 55 177718 45 178234 40 178751 2 178758 26
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,223296 6 223805 11 224316 13 224826 15 225337 17 225848 18 226359 20 226870 21 227382 20 227892 22 228401 25 228908 30 229418 32 229929 32 230439 34 230950 35 231461 35 231973 35 232484 35 232996 34 233507 35 234019 34 234531 34 235043 33 235555 32 236067 32 236580 30 237092 30 237604 30 238117 28 238630 27 239143 25 239656 23 240169 21 240683 17 241196 15 241709 13 242223 10 242736 7
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,308316 7 308816 5 308824 12 309324 25 309834 28 310344 32 310855 33 311365 36 311876 37 312388 38 312899 40 313411 40 313922 42 314434 43 314946 43 315458 44 315969 45 316481 45 316993 45 317505 45 318016 46 318527 46 319039 46 319550 46 320061 46 320572 47 321084 46 321595 47 322107 46 322619 46 323130 47 323642 46 324153 47 324665 46 325177 45 325689 44 326202 41 326714 40 327227 38 327739 37 328251 36 328764 34 329276 32 329789 30 330302 27 330815 23 331332 15
